Speaker,Line
Lisa,How 'bout these entrées? Stuffed cabbage? Can you believe they found a way to make cabbage worse?
Lisa,"All right, so what else is goin' on? Let's see... Hey! Why do they call them field trips? We never go to a field!"
Lisa,"Uh, well I..."
Lisa,"Okay, okay, don't get discouraged. Every me they reject gets me closer to the me they'll like."
Lisa,"It's called Goth, eternally clueless one. My new name is Ravencrow Never-smiles."
Lisa,"Okay. But first, you must apprentice by kissing the goddess Ironica, uh... who lives in this rock."
Lisa,"Do it for an hour, hour and a half."
Lisa,"Oh, none of these feel right. Oh wait, did I try ""soccer player?"""
Lisa,I'm a mess. I can't believe I'm jealous of a baby.
Lisa,You're making fun of him for something you made him do.
Lisa,People who accuse others of being gay are often covering up their own latent homosexuality.
Lisa,"Fine, I'll help you with your stupid flash cards."
Lisa,Aren't you smart. Let's try another one... A little harder this time.
Lisa,No. That's wrong.
Lisa,"That's right! This spells ""dog."""
Lisa,I used to be the smart one.
Lisa,"Maggie, you're such a quick learner -- why don't you learn how to fly!"
Lisa,"Goodbye, Maggie. I'm smart enough to know you're better off without me."
Lisa,Two cents...
Lisa,"Well, I'm sure a lot of great people have started with less."
Lisa,"Oh, I'm tired, I'm hungry, red plastic sandals are not great running-away shoes..."
Lisa,Air conditioning... water fountains... dioramas... and I'll never run into my family here! It's the perfect place to start a new life.
Lisa,Lousy Maggie... thinks she's so great... thinks she knows...
Lisa,I miss them all so much.
Lisa,"C'mon, c'mon..."
Lisa,"Mom, Dad! I'm so sorry I got you into this!"
Lisa,"Maggie, I'm sorry I was jealous of your special gift. From now on I'm gonna nurture and cherish--"
Lisa,"Maggie, push the red button!"
Lisa,You can do it. Red!
Lisa,I'm sorry I ran off. Being second to Maggie's not so bad. But why didn't Maggie press the right button 'til I told her to?
Lisa,"Go on, Maggie, you can do it."
Lisa,I don't remember doing that. I would never cheat!
Lisa,So Maggie's not a genius?
Lisa,"I don't care what they say, Maggie. To me you're brilliant."
Lisa,Not for babies.
Lisa,It's a movie version of a cartoon family you can see for free on TV.
Lisa,Because Mr. Flanders volunteered to take the senior citizens out for ice cream.
Lisa,"Mr. Leonard, how'd you get in a movie?"
Lisa,"Dad, I don't like this movie. Can we go home?"
Lisa,"It was only a movie, filmed in Vancouver, with Donald Sutherland as the priest who stopped believing..."
Lisa,Both of us heard mysterious noises coming from this very spot.
Lisa,Bart and I will explore the attic until we find their source.
Lisa,"Must be the pipes. What do you think, Bart?"
Lisa,Okay. I'll just stay calm and approach this scientifically.
Lisa,"Oh God, oh God. Oh nooo. If I don't make it out alive, I love you, Mom and Dad. Maggie, you can have my books. And Bart, I'll see you in Hell, you booger-eating wuss. That's right, we all know!"
Lisa,Bones!
Lisa,Copyright Pink Pony Productions. Visit us on the web at Lisathemovie.com.
Lisa,Mom! Dad! There's a ghost in the house!
Lisa,And it would be nice to have someone here I can beat up.
Lisa,Yay!
Lisa,"Thanks for reading me ""The Corrections."" It makes me feel better about my own family."
Lisa,"He tried once, but he got confused and thought the book was real. He's still looking for that chocolate factory. It consumes him."
Lisa,"Look Maggie, it's a pop up! ""Daddy's made a shiv. Can you help him ice Johnny Shakes, the jailhouse stoolie?"""
Lisa,"Oh Dad, I missed you so much."
Lisa,"I have to admit, I'll miss having him around."
Lisa,Where's your costume?
Lisa,"Don't worry, they're just getting the plot out of the way so it won't slow down the ."
Lisa,That character is just a tired stereotype.
Lisa,"I can't believe the ""Gathering Shadow"" was Senate redistricting!"
Lisa,I'll write the letter.
Lisa,"""Dear Cosmic Wars fan, I'm glad you loved my film?! Here's a photo of your favorite new character, Jim-Jam Bonks. May the power be on your side, Randall Curtis."" He ignored our criticisms!"
Lisa,"Dad, that's our address."
Lisa,"No, he lives at the ""Cosmic Wars Ranch"" in Northern California."
Lisa,Can we go? Can we go? Please! Please! Please! Please! Please!
Lisa,"C'mon Bart, here's our chance."
Lisa,We come from the real world.
Lisa,Better technology doesn't mean better storytelling.
Lisa,"Your early movies are timeless classics. Please, Mr. Curtis. Go back to what made your first films so great."
Lisa,"""Fox Broadcasting, 10201 West Pico, Building 203..."""
Lisa,Wow... Mom and Dad sure are having fun.
Lisa,Uh-oh.
Lisa,Did you guys get home at two last night?
Lisa,And why is Krusty on the couch?
Lisa,"Dad, I still have a couple-a questions about this. Mom never drives drunk, and the crash was in your car. Also, the driver's seat was adjusted for your stomach..."
Lisa,But I'm eight years old!
Lisa,You're a great mom. You were always there for Bart with love and support. His acting out was probably caused by negative reinforcement.
Lisa,Why would Bart escape if he's gonna be released in two weeks?
Lisa,And thanks for showing my brother that girls can be cool.
Lisa,"Taco, please."
Lisa,"Grampa, how do you sleep at night?"
Lisa,I think Skinner might make a run for it -- he's eyeing the exits and doing calf stretches.
Lisa,He's probably in costume -- he could be any of these people!
Lisa,They're going into Multi-Purpose Room B!
Lisa,"Good for you, Mrs. K!"
Lisa,At least I was planned.
Lisa,Baaaaaart!
Lisa,Why are we even going? Last year Uncle Tyrone was bitter and depressed.
Lisa,"No it doesn't! This movie is drivel! She's wooden and unpleasant, and no matter what he does, he's still Ryan O'Neal."
Lisa,"It's called Wicca, and it's empowering!"
Lisa,"That's Kaballah, jerk!"
Lisa,That's where Mom and Dad are!
Lisa,I'm an orphan!
Lisa,"Quiet, Grampa. Hello... Mom?!?!"
Lisa,Where are you?! Are you okay?
Lisa,At the Dayton Arms hotel?
Lisa,So... how's the weather in Dayton?
Lisa,"Hey, do I hear a back rub?"
Lisa,"Something's fishy. They're not in Dayton, they're somewhere fun."
Lisa,Let's go find Mom and Dad!
Lisa,Those horn-dogs -- they ditched us again! You know what this means?
Lisa,"No. We're gonna follow them across this great land, making sure they don't have one moment of fun."
Lisa,I'm going into the Gold Medallion Club... with silver-level membership!
Lisa,Busted!
Lisa,You probably do this all the time! This whole family is built on a tissue of lies and romance!
Lisa,How 'bout the floor is made of lava?
Lisa,"Yeah, I can't sleep. Maybe we should give Mom and Dad a break. You know, go spend the day in an amusement park so we're out of their hair."
Lisa,I guess the hunt was more fun than the catch.
Lisa,I know. My new thing is to ignore you.
Lisa,When you grow up I'll be outside.
Lisa,"No! You don't understand. We came here to give you some privacy, and--"
Lisa,Let me finish my sentence!
Lisa,"Well, it looks like everything worked out just fine for everybody."
Lisa,These giant vegetables are amazing.
Lisa,"My theme is ""If Music Be The Food of Love."" The setting features tuning forks, champagne flutes and of course, chopsticks. And for dessert, Ella Fitz Jell-O."
Lisa,What's wrong with it?
Lisa,Did I do anything right?
Lisa,Thank you mysterious stranger... where did he go?
Lisa,"I'm drawing a picture of my newest hero, the Pie Man."
Lisa,"""Richie Rich Incorporates In Delaware,"" ""Easy to Believe Tales,"" ""Supergirl vs. the Glass Ceiling,"" ""The Green Listener""..."
Lisa,"No, I think the expression is ""peg."""
Lisa,Dad?
Lisa,"Dad, please. It's obvious you're Pie Man. We've been getting his mail for weeks."
Lisa,"Dad, this is the basement. Here's the iced tea I left down here this afternoon."
Lisa,You're not mild-mannered. You're often liquored-up and rude.
Lisa,"I want you to stop this, Dad. Before you get killed."
Lisa,"Well, I know one thing you could do..."
Lisa,"As Springfield's youngest Buddhist, I am deeply honored to introduce the Dalai Lama."
Lisa,"And now please welcome the Elvis of Enlightenment... the lean, serene, chanting machine: the Dalai Lama!"
Lisa,"No, Pie Man! Don't do it!"
Lisa,"Dad, I think you created a hero that even you couldn't live up to."
Lisa,"Now up, the case of Simpson v. Simpson."
Lisa,How romantic. You and Dad were drawn to each other as kids and you didn't even realize it.
Lisa,Granted.
Lisa,"Mom, why are you so mad?"
Lisa,The perfect kiss!
Lisa,"That's horrible. How could you, Dad?"
Lisa,I can't believe you stood Mom up.
Lisa,That's not what dogs do.
Lisa,"Uh, I think we'll go to bed now."
Lisa,Great!
Lisa,Make mine calico!
Lisa,This whole morning has been wonderful. Too wonderful.
Lisa,"Oh, please let it be Volvo."
Lisa,"This is ridiculous. Only babies and ex-junkies are afraid of needles. Stick me, Chuckles!"
Lisa,Can I have a lollipop?
Lisa,"Dad, he's deaf."
Lisa,We've become pariahs! In the last two hours I've gotten one thousand hate spams.
Lisa,"We get it, Mom."
Lisa,"I'm as patriotic as the next person, but changing the traffic lights to red, white and blue just seems dangerous."
Lisa,I'd like to say something about the current climate of repression and fear.
Lisa,"""Congress shall make no law... abridging the freedom of speech, or of the press."""
Lisa,That's from the first Amendment to the Constitution. Thank you.
Lisa,"It's not a jail, it's a ""reeducation center."""
Lisa,"Well, we're not the only ones to be unjustly imprisoned. Check out all the left-wing celebrities."
Lisa,"I don't know whether it's the lack of sleep, the sodium pentathol, or that it's the only cartoon I've seen in two months. But this is what I believe in now."
Lisa,O BEAUTIFUL / FOR SPACIOUS SKIES / FOR AMBER WAVES OF GRAIN...
Lisa,"MY CARD HERE SAYS ""ACLU"" / NOW LOOK WHAT I'M GOING TO DO..."
Lisa,Yes.
Lisa,Swim toward San Francisco!
Lisa,"Maman, please pass ze baguette."
Lisa,"I miss America, too. The United States has its grandeur and its follies, but mostly it's the place where all our stuff is."
Lisa,"Gee, I never noticed that before."
Lisa,He's got a tree in his eye!
Lisa,Thank you. Geezer Rock -- an appreciation in verse.
Lisa,"""Postcard image, thing to see--"""
Lisa,"Gotta go, sweetie!"
Lisa,But I didn't read my poem!
Lisa,My poem has become an elegy. An elegy no one will ever hear.
Lisa,"Publish it myself? Why not? I could put out a whole newspaper dedicated to the rock. I'd be a publisher, just like Katherine Graham!"
Lisa,"Thanks for helping me deliver the first edition of The Red Dress Press, Dad."
Lisa,"""Elegy for Geezer Rock:"" / ""Postcard image, thing to see, / To think of Springfield is to think of thee. / What thoughts be-pass a'hind thy mien? / Why sky art blue, why trees art green? And what, pray tell, did thine eyes see? / Perchance, old friend, they gazed at me. / Brought low by nature's oafish hand, / Thou crush-ed our reviewing stand / And twixt thy stones glimpsed I the truth: / All things must pass -- thy face, my youth."""
Lisa,Tomorrow's? I hadn't thought about publishing more.
Lisa,"All right, Nelson. What kind of journalism skills do you have?"
Lisa,"Perfect. You're our TV critic. Ralph, what about you?"
Lisa,"Hmm, how about feature columnist?"
Lisa,It's not fair!
Lisa,"Nice work, Bart! But give him a runny nose. I want the readers to gag on their morning cup of Joe."
Lisa,Don't call me Chief.
Lisa,Chief is fine.
Lisa,Burns owns everything! I've gotta speak out before it's too late!
Lisa,"""Dear readers: you hold in your hands the last paper not controlled by the Burns media empire. We are not afraid to say Montgomery Burns is a monopolistic, self-aggrandizing hmmm... stinky pants."""
Lisa,"I'm sorry Mr. Burns, but my paper's not for sale."
Lisa,"She's very pretty, but the answer is still no."
Lisa,"They're so beautiful. And their breath smells like peppermint! No! No! I won't take your blood ponies! Go on, sweetie. Go on. Shoo!"
Lisa,I can't. My Mom's not picking me up for an hour.
Lisa,I think it distracts people from more important social issues.
Lisa,You can't leave now! We're the only thing stopping Mr. Burns!
Lisa,Everyone chickened out. Except Ralph. He got poached by the Chicago Tribune.
Lisa,I guess we're down to just me.
Lisa,"Bart, you're staying!"
Lisa,"Oh, it's beautiful."
Lisa,What the...?
Lisa,Dad! Mr. Burns cut our power -- now I can't print my paper!
Lisa,"Stupid Burns, cuts off my power, lowers my credit rating..."
Lisa,You're not mad about Principal Skinrash?
Lisa,What's that?
Lisa,"Dad, how could you say these things?"
Lisa,"Well, at least there's nothing else Burns can do to me."
Lisa,Nooo!
Lisa,The Homer Times?
Lisa,"Oh, Dad..."
Lisa,"This is so sweet, but I've learned one little paper can't make a difference in this world."
Lisa,The Barney Bugle?
Lisa,You have a newspaper too?
Lisa,I couldn't be prouder.
Lisa,"Mr. Flanders, why are you moving?"
Lisa,"Well, you can't fight fate, but if you must shoot our father, please remember our family motto: ""Not in the face."""
Lisa,Hmmm.
Lisa,Science Officer!
Lisa,"Dad, you should listen to him. He's a man of science and you can barely read!"
Lisa,"To get Maggie in time, we'll have to catch a ride on a nerve impulse -- the body's information super-highway!"
Lisa,"Oh, my God! This is the worst Halloween horror we've ever faced."
Lisa,"Dad, would you like some of my Snicker-bar cheesecake?"
Lisa,"What do you think, Thomas Pynchon?"
Lisa,"If you win, Ovenfresh Industries will make you the new face of Auntie Ovenfresh."
Lisa,"Mom, a letter from Ovenfresh Industries!"
Lisa,Thank you for applying to the Ovenfresh Bakeoff. Every year many wonderful cooks fail to qualify.
Lisa,"""...but screw them, you're in! Congratulations!"""
Lisa,Come on Mom! You still have twenty minutes left -- you can fix it!
Lisa,Emanations!
Lisa,You feed us on twelve dollars a week?
Lisa,"Hurry, Mom!"
Lisa,I can't believe my Mom would cheat.
Lisa,"Oh, she'll win the contest, but she'll lose her soul."
Lisa,And lose her soul.
Lisa,Yes.
Lisa,"Congratulations, Mom. You seem to have a prescription for success."
Lisa,Don't forget your secret ingredient...
Lisa,Cheating!
Lisa,"Mom, if I don't have you to look up to, I don't have anyone."
Lisa,"I don't want Mickey Mantle, I want my Mom."
Lisa,I guess Dad has to be my hero now.
Lisa,Hey look! The new Ovenfresh flour bag!
Lisa,"Check it out, girls. Sixty-eight squares of ankle-busting fury!"
Lisa,"That's right, a double-dogleg, hamstring-knotting Hop-Way to Hell. What insane kangaroo dreamed this fevered nightmare? Behold!"
Lisa,"Ladies, grab your pebbles!"
Lisa,What?
Lisa,Shut up! I do not!
Lisa,"Dad, the kids at school said my butt's big."
Lisa,Maybe a different outfit would make me look thinner.
Lisa,This store makes me feel even worse about myself.
Lisa,I know! It's such an unrealistic standard for young... Huh?
Lisa,"Hey, I don't look so bad."
Lisa,Noooooo!
Lisa,What?! I'm not fat enough already? How could you say that to me?
Lisa,No thanks. I'm gonna stay in the library and do a little reading.
Lisa,"Sixty-four, sixty-five, sixty-six..."
Lisa,I can't hear you.
Lisa,That doesn't make any sense!
Lisa,I know this obsession with thinness is unhealthy and anti-feminist... but that's what a fat girl would say!
Lisa,"Now, I can't have toothpaste tonight."
Lisa,"This is the perfect test -- if I can have one dab of frosting and then stop, I'll know I've conquered food at last."
Lisa,That was too easy.
Lisa,"Okay, if I stop here, I still have some dignity."
Lisa,"Yeah, a little. Those mean girls just get to me."
Lisa,"Thank you, Nelson."
Lisa,I really appreciate you teaching those mean girls a lesson.
Lisa,I'd like that.
Lisa,"Nothing. Like many women, I still have an unhealthy obsession with my weight."
Lisa,I guess. But there's a long way to go.
Lisa,I'm afraid this is a very open-ended problem.
Lisa,That was you.
Lisa,It's a media circus!
Lisa,A media circus.
Lisa,"ABC, CBS... uh-oh, the Christian Science Monitor has a flat tire!"
Lisa,The Juice is still on the loose.
Lisa,Technically he was born in Shelbyville.
Lisa,"You're successful too, Mom. You made a chore wheel that's both fair and wise."
Lisa,"Chloe, I really admire how you got out of Springfield and became such a success."
Lisa,Harper's Magazine! I have a picture of Lewis Lapham on my binder.
Lisa,"Chloe, you've lived so many fascinating places."
Lisa,Chloe is amazing -- even her serving bowl smells glamorous.
Lisa,Did you know back in high school that she'd be such a star?
Lisa,Miasmas!
Lisa,"Oh, that Moe. But good for you, Mom! Why didn't you follow Chloe into journalism?"
Lisa,"Oh, Mom, don't feel bad. Everybody appreciates your... uh-oh, I'm late for my dinner... with Chloe!"
Lisa,"There's ""Dan Rather"" and ""Tom Brokaw"", hanging out with Kent Brockman!"
Lisa,That was such an exciting night. Morley Safer has the biggest head I've ever seen.
Lisa,It's gonna be a let-down going to school tomorrow. We have to make a pilgrim out of felt.
Lisa,Oh! That'd be wonderful! Oh I'd -- I'd have to ask my Mom.
Lisa,Hmmm. So... is it okay if I go to the women's conference with Chloe?
Lisa,"I've never disobeyed Mom before. Is this a step I'm really willing to take? I don't know. The more I think about it, the..."
Lisa,Bart! Thanks for helping me make up my mind.
Lisa,I didn't cushion your...
Lisa,"Hello, U. N. Women's Conference!"
Lisa,Wha--?!
Lisa,We're trapped!
Lisa,I'm not a journalist.
Lisa,"I'm sure you did. But still, don't you ever wonder what might have happened if things had gone differently?"
Lisa,Help... Help... So much sulfur dioxide!
Lisa,"Be careful, Mom! There's hot lava under the ground!"
Lisa,"You're so smart, Chloe!"
Lisa,"Mom, that was incredible!"
Lisa,"Mom, your hair."
Lisa,"Praying to Buddha, Jesus, Sponge Bob. There's no time to be picky."
Lisa,MISS LUCY HAD A STEAMBOAT / THE STEAMBOAT HAD A BELL...
Lisa,MISS LUCY WENT TO HEAVEN AND THE STEAMBOAT WENT TO...
Lisa,... HELL-O OPERATOR...
Lisa,GET ME NUMBER NINE / AND IF YOU DISCONNECT ME / I'LL CHOP OFF YOUR BE...
Lisa,...HIND THE 'FRIDGERATOR...
Lisa,THERE WAS A PIECE OF GLASS / MISS LUCY SAT UPON IT / AND IT CUT HER BIG FAT...
Lisa,...ASK ME NO MORE QUESTIONS / I'LL TELL YOU NO MORE--
Lisa,Ow!
Lisa,Spitballs!
Lisa,Oh!
Lisa,No!
Lisa,"You're in big trouble, mister. I'm bleeding!"
Lisa,"Eww, gross! I bet you can't twist it."
Lisa,"Bart, if you don't get up now, good luck getting a pancake. Dad's pulled his chair right up to the stove."
Lisa,"If you're feeling depressed, do what I do and write something. A novel, a play..."
Lisa,Why don't you go legit and sell your shirts in stores?
Lisa,I bet you could find a distributor at the Springfield Novelty Expo.
Lisa,Great! Will you play Malibu Stacy with me?
Lisa,Done and done. I'm going to the organic market!
Lisa,Wheeee!
Lisa,It's my entry for the all-school science fair.
Lisa,"It shows the history of nuclear physics, from Marie Curie's laboratory to a scale model of the first nuclear reactor."
Lisa,A robot?! Last year the winner was a jar of owl pellets. I don't have a chance now.
Lisa,"Well, we're supposed to do this without parental help."
Lisa,Dad?...
Lisa,"Dad, what did you do?"
Lisa,Yes...
Lisa,"Dad, that could explode!"
Lisa,Mom! Dad built a device that would be deadly in the wrong hands! And he's holding it!
Lisa,It doesn't seem fair to the regular visitors.
Lisa,Mr. Burns acting nice? That's odd. He must be up to something.
Lisa,How many men do you know?
Lisa,"""The Plywood Pelican was larger than a football field. It weighs more than the state of New Hampshire. It was only flown once, by its creator, Mr. C. Montgomery Burns."""
Lisa,"This must be the ""nasty surprise"" he mentioned in the invitation."
Lisa,That show's gone off the air.
Lisa,Drugs aren't so expensive in other countries.
Lisa,What countries are those?
Lisa,No.
Lisa,A-lo-ha!
Lisa,"We just wanted to thank you. Because of the Xanax, I'm not over-anxious about being a Simpson anymore. I am a little anxious about being on Xanax, but the Zoloft covers that nicely."
Lisa,Way to build equity!
Lisa,You ate fruit! You ate fruit!
Lisa,"DARTS AND MEATPIES, AND LAGER IN PINT GLASSES"
Lisa,WHAT A CLASSY WAY TO GET DRUNK OFF YOUR ASSES
Lisa,And they seem awfully chummy.
Lisa,I'm not inferring anything. You infer. I imply.
Lisa,"Well, if Hollywood movies have taught us anything, it's that troubled relationships can be completely patched up by a mad dash to the airport."
Lisa,Are you sure Mom and Dad want us to enter a European balloon race?
Lisa,"I used to love Springfield Park, but it's gotten so run down."
Lisa,Looks like all you're teaching is obnoxiousness and poor sportsmanship.
Lisa,"He's just being true to the Bible, which is pretty violent."
Lisa,Wait a second - I've read that you speak excellent English.
Lisa,"Dig in, everybody!"
Lisa,Really? Didn't you just sign a ninety million dollar contract?
Lisa,Hmm... the TV changes channels every time the dog barks.
Lisa,I think he swallowed the remote.
Lisa,Just what we need. Another lame suburban kid who loves rap.
Lisa,"Rappers stopped saying ""illin'"" twelve years ago."
Lisa,"They stopped saying ""keepin' it real"" three years ago."
Lisa,A shirt from that rap concert... Bart must've gone to the show. But that means...
Lisa,Dad!? Why did you do that?
Lisa,Why did you burn up your shirt?
Lisa,"So you see Principal Skinner, that's why I had to come to you."
Lisa,"It doesn't matter. The point is, only with your help can I expose Bart's lies."
Lisa,"Mr. Alcatraaaz, my name is Lisa Simpson, and this is Principal Skinner."
Lisa,This proves Bart lied about being kidnapped!
Lisa,Wait just a minute.
Lisa,"The way I was raised, by Mom, I learned the truth can't be swept under the rug."
Lisa,"Dad, I don't understand. After all the corruption and deceit we've witnessed, how can everyone just party?"
Lisa,I hope this bad publicity doesn't affect tourism.
Lisa,I have a real suggestion.
Lisa,"Why don't we legalize same-sex marriage? We can attract a growing segment of the marriage market, and strike a blow for civil rights."
Lisa,"Well, what about people of the opposite sex who want to get married?"
Lisa,I mean a man and a woman.
Lisa,Why are we dressed as Sunday Best Simpsons for dinner with Aunt Patty?
Lisa,I thought you said Aunt Patty was just waiting for the right man.
Lisa,"Aunt Patty, where did you two meet? Alternative book store? Ethiopian restaurant?"
Lisa,"Well, that's the end of Dad's wedding business."
Lisa,Sure am!
Lisa,You make those same stupid jokes every field trip!
Lisa,What happened to the glacier? It's nearly melted. This must be due to global warming!
Lisa,No it isn't -- it's a lump of slush! Look at it!
Lisa,"Ah, pre-modern man. If these wise warriors could speak, what would they tell us?"
Lisa,"Listen, people!"
Lisa,"How can you stand there eating snacks and being children, when the world's glaciers are vanishing?"
Lisa,We have to do something about it!
Lisa,Glaciers are nature's alarm clock...and it's time for us to wake up. Can there be any doubt that the culprit is greenhouse gas produced by man?
Lisa,"People, please! I'm talking about toxic vapors."
Lisa,Baaart!
Lisa,Help! I'm sinking in the lake!
Lisa,Whatever!
Lisa,"Bart, you are the meanest, nastiest little boy that ever lived."
Lisa,You don't even care how upset I am! But this time you have gone too far.
Lisa,"You'll see. Oh, you will see."
Lisa,Yes. The clerk also gave me this bench warrant for Dad's arrest.
Lisa,"Hey, this really works."
Lisa,"I like eating here with you, Dad. Especially without ""Don't have a cow, man."""
Lisa,"Oops, need more soda."
Lisa,"Mom, I don't mean to be mean. But every time I think about forgiving him, I remember all the bad things he's done to me."
Lisa,Name three.
Lisa,"Yes, but he thought that was a bad thing."
Lisa,He did try to cheer me up when my hamster died.
Lisa,"Okay, that's two... ...and that's it. If I think of another one, I'll let him back in."
Lisa,"Stupid, selfish Bart. Like he's ever gonna do another nice thing for me..."
Lisa,"He's building a me! Well, I mean, it's a little American-primitive... but who am I to dismiss outsider art? It shows he misses me... and this is the third thing!"
Lisa,"Bart, don't worry."
Lisa,I'm relinquishing the poke-pole.
Lisa,I'm not sharpening it!
Lisa,"No, I'm giving it up!"
Lisa,I've realized how much I missed you -- and I can see from this magnificent Lisa statue that you felt the same way.
Lisa,"Bart, you were gonna burn the third nice thing you've ever done for me?"
Lisa,"Aww, Bart, I missed your lies... And I was kind of a pill. I guess."
Lisa,Gimme that torch.
Lisa,"What about your pet iguana, Jub-Jub?"
Lisa,"Don't give up, Aunt Selma. China has thousands of baby girls who need adoption."
Lisa,The Great Wall of China was begun nearly two thousand years ago in order to repel barbarian invaders.
Lisa,I don't know about that -- I'm considered pretty smart.
Lisa,How dare you make light of that brutal--
Lisa,"Listen, I've got a plan to get Ling back. But we must be discreet. You never know where there might be a spy."
Lisa,"Uh, let's talk about this outside."
Lisa,"Yeah, Dad. If you don't look perfect, you'll never be able to sneak in and steal Ling back."
Lisa,"You look just like a Buddha statue. Now, all you need is an expression of utter serenity."
Lisa,"If we can just get to the Delta Airlines Gold Medallion Lounge, they can't get in without spending frequent flyer miles."
Lisa,"Well, I think -- in these days of petro-terrorists and ozone depletion -- a Sunday drive reeks of bio-hubris."
Lisa,Out of the way! I learned CPR while waiting for other kids to finish their math tests.
Lisa,Compress his chest!
Lisa,"Mom, why are you so worried about money?"
Lisa,It's so embarrassing Mom is making us wear clothes from Goodwill.
Lisa,"Neat! When I sleep at Dad's, I call this bed."
Lisa,That's a bread compartment.
Lisa,Oh boy!
Lisa,Yay!
Lisa,"No, I don't see Dad doing all that paperwork."
Lisa,Oh boy. Let's get out of here before Dad does a bad impression of Mom.
Lisa,"Hey, I know this is a crazy idea, but hear me out. What if we..."
Lisa,"Wow, I was gonna say ""call Reverend Lovejoy,"" but I guess this could work."
Lisa,How do you know that's their blimp?
Lisa,"Let's see, the RV dealership is across the freeway on the corner of... hey, this is a Flintstones Fun Map."
Lisa,"Look, Dad wrote something: ""Dino -- short for dinosaur? Remember to ask Jeeves."""
Lisa,"Dad, Snowball's not fat. She's just got winter fur."
Lisa,"Yeah, kiss and make up!"
Lisa,We're going downhill... and I can't reach the brakes!
Lisa,Look!
Lisa,Runaway Truck Lane! We're saved!
Lisa,"Ah, rats."
Lisa,Oh! The famous Shelbyville Theater District! Can we see a play?
Lisa,They're saying Springfielders are stupid hicks.
Lisa,"For your information, Springfielders can be intelligent and articulate. I happen to know because we're from Springfield."
Lisa,"Okay, she's fat."
Lisa,Can't breathe... someone dangle some string!
Lisa,We're not overfeeding her. We've been giving her this low-fat cat food!
Lisa,I'll bet she's sneaking food from someplace else! Let's follow her!
Lisa,"One thing at a time, Bart."
Lisa,This is worse than when we thought Mom was having an affair. It turned out she was just going to the library to cry.
Lisa,"Hey, that's the smell of her real family! The Simpsons! And for your information, our walls have a bunch of dead raccoons in them. But we are saving up the money to find them!"
Lisa,Snowball does tricks?
Lisa,"Well, I don't care what you say, she still loves us more. Don't you, Snowball?"
Lisa,You toyed with my heart like it was a toy heart.
Lisa,What is it that they have that keeps Snowball coming back to their house?
Lisa,What is Bart still doing in there?
Lisa,"Bart, why were you in there so long?"
Lisa,"Oh yeah? Well, there's your girlfriend."
Lisa,"No, you do. You're gay for Moleman!"
Lisa,Where are we?
Lisa,How did you know we were coming?
Lisa,Don't you mean astronomy?
Lisa,Milhouse?! Uh! I've been turning him down for the prom since kindergarten.
Lisa,"Bart, maybe you should listen to this."
Lisa,You've wrecked my life! / You're gonna wreck my life!
Lisa,"Well Bart, I really appreciate what you're gonna do for me."
Lisa,My hamster!
Lisa,He was supposed to be in a show-and-tell this week. That's not gonna happen!
Lisa,"Yay, Mom!"
Lisa,"Also, gerontological studies have demonstrated that animal companions can slow the inevitable decline of--"
Lisa,I'm sure everyone's happier with Santa's Little Helper here to love them.
Lisa,Right after Pat Sajak.
Lisa,"And here's the clincher... Ray Magini is an anagram for ""imaginary."""
Lisa,Dad!
Lisa,That seems... feasible.
Lisa,Oh my God! Look at these ingredients!
Lisa,"Wow, Krishna Krisps, Amazonkers, Lollapalollipops -- these sound like my kind of snacks..."
Lisa,"Ooh, Dalai Lamanade!"
Lisa,"""Hydrogenated petroleum oil, monosodium poisonate, partially de-weaponized plutonium?!"""
Lisa,"Attention, duped masses!"
Lisa,"These new vending machine snacks are crammed with processed sugar, industrial byproducts and trans-fatty acids!"
Lisa,I think he's having a heart attack!
Lisa,"Bart, how can you laugh at that? You just had a heart attack!"
Lisa,I'd better tell Dad.
Lisa,Um... maybe Mom's the way to go.
Lisa,I know how we can raise money!
Lisa,Maybe we could shop somewhere else. There's a farm stand next door.
Lisa,"Well, I think this family should try more vegetarian meals. We'd feel better and live longer."
Lisa,I brought you some weak tea and dry toast.
Lisa,"It's 'cause your bodies are so used to processed food it's a shock when you eat vegetables full of vitamins, minerals and trace amounts of bug feces."
Lisa,"Stop it! You'll all feel better if you get a little sleep. Now, close your eyes..."
Lisa,"HUSH, LITTLE BABY, DON'T SAY A WORD / MAMA'S GONNA BUY YOU A MOCKINGBIRD / AND IF THAT MOCKINGBIRD DON'T SING..."
Lisa,AND IF THAT DIAMOND RING TURNS BRASS / MAMA'S GONNA BUY YOU A LOOKING GLASS
Lisa,Looks like you guys are on the mend.
Lisa,"Thanks, Bart. That's really sweet."
Lisa,Ow!
Lisa,I hope we didn't camp out here for nothing. It's like every kid in Springfield showed up.
Lisa,"And if I win, I'll be on Itchy and Scratchy..."
Lisa,"Nicely done, Wind-dancer. But seriously, cruelty to animals is no laughing matter. You can make a difference!"
Lisa,"And remember, save the violence for cartoons!"
Lisa,I can't believe I used to date him.
Lisa,There's no way I'm gonna beat her.
Lisa,How did you write a song so quickly?
Lisa,I'VE BEEN TO PARIS / AND LONDON AND TOKYO TOWN / BUT ONE CRAZY BURG / HAS 'EM ALL BEAT HANDS DOWN...
