Speaker,Line
Penny,"Well, Iêd actually like for us to be close, but maybe we start with our favourite books and work our way up to my husbandês sex organs."
Penny,"Um, does Pottery Barn, Spring count?"
Penny,"Uh, for starters, maybe you can not psychoanalyze everything I say?"
Penny,"Oh. Sorry. Didnêt know you made those. Hey, listen, what if we have a little mother-in-law, daughter-in-law dinner tonight?"
Penny,"Or I invite a few girlfriends, êcause hearing you say the two of us just sent a chill right down my spine."
Amy,What are you doing here? Youêre not Sheldon.
Amy,Hold on. He paid you to get out of spending time with me?
Amy,Weêre not going shopping together.
Amy,Can you understand why I might be annoyed right now?
Howard,"Weêve waited in a lot of lines together, havenêt we?"
Sheldon,Remember when we camped out for the Doctor Who panel at Comic-Con?
Raj,"Yeah, sleeping under the stars with other fans who love the show as much as we do."
Leonard,"Waking up, wondering which one of those fans stole our wallets."
Sheldon,"Stuart, what are you doing here?"
Sheldon,"I donêt understand. You were happy to do this when I hired you. Why, why are you upset with me now?"
Sheldon,"Well, I suppose turnabout is fair play."
Amy,"You know, just when I think weêre making progress in our relationship, we revert to our old patterns where thoughts and feelings go unexpressed. I mean, if he didnêt want to go shopping with me, why didnêt he just say so?"
Amy,"Iêm sorry, Iêve been going on and on."
Amy,I called him babe once. He asked me to get a drug test.
Amy,Thank you.
Penny,"You know, sheês my mother-in-law. Why canêt I bond with her like that?"
Bernadette,"Amyês with Sheldon who she loves like a son. Youêre with her son, who she doesnêt."
Amy,Do you realize it took me five years to get a massage from him?
Amy,Three minutes. And he used a kitchen timer. I felt like a soft-boiled egg.
Penny,"You know, being in a relationship with Leonard also comes with its challenges."
Amy,"Maybe itês Sheldon, here to say heês sorry."
Amy,"Bernadette, Iêll give you five dollars to slam the door."
Raj,"Boy, all this standingês making me tired. Good thing I brought my collapsible stick chair."
Howard,Not the stick chair. You look like an idiot on that thing.
Raj,"Sticks and stones may break my bones, but chairs on sticks are comfy."
Sheldon,Hey. Is everything smoothed out with Amy?
Sheldon,Did you make the apology as sincere as I would have?
Sheldon,"Oh, well, thatês laying it on a little thick."
Leonard,You think itês time you apologize to her yourself?
Sheldon,"I suppose so. But if I get out of the line, Iêll lose my spot."
Sheldon,You would do that?
Sheldon,Youêre a good man.
Bernadette,"So, Beverly, did you know Penny is the number three sales rep at our pharmaceutical company?"
Bernadette,"Well, we donêt exactly. Iêm a microbiologist for the research team."
Bernadette,Some exciting new anti-anxiety drugs.
Amy,"Oh, was it, uh, Dr. Jenofski? I just saw his TED Talk."
Bernadette,"Well, letês get back to Penny. Hey, werenêt you telling me something great about your company car?"
Penny,"Um, it has seat warmers."
Sheldon, Amy.
Amy,Come in.
Sheldon,"Hello, everyone. Oh, Beverly, good to see you. Iêd love to chat, but thereês a line that could start moving any minute, so letês do this. Amy? A proper apology requires three steps. Step one, an admission of wrongdoing. Amy, I was wrong. Step two, a promise never to repeat said action. Amy, that action will never be repeated, and thatês a promise. Step three, an earnest request for forgiveness. Amy, I hope you can forgive me. And I hope you do it right now, êcause thereês an Uber waiting downstairs, and I donêt want to repeat this apology nonsense with my driver Ganesh."
Sheldon,"Oh, thanks, youêre a peach. Beverly, weêll catch up soon. Bernadette, it was a pleasure as always, Penny, you have spinach in your teeth."
Penny,How long have I had spinach in my teeth?
Howard,You look like you come with a kickstand.
Raj,You canêt make me feel bad.
Howard,"Hmm, maybe not. Leonard?"
Leonard,"So, when the aliens brought you back, they just left the probe in?"
Sheldon,Iêm back.
Leonard,"Hey, howêd it go?"
Sheldon,"It went well. Yeah, Iêve learned that if you never say youêre sorry, the times you do really puts them on their heels. Uh, Stuart, I relieve you of your line duties."
Howard,Iêll give you a dollar if you make fun of Raj.
Howard,"Uh, if you ever need a reference or anything, just let me know."
Sheldon,Did you see that? He just cut the line.
Leonard,Heês just joining his friends; itês fine.
Sheldon,"No, itês not fine. It is a breach of line etiquette."
Howard,Weêre near the front of the line. Weêll get in either way.
Sheldon,What if every person in front of us let someone cut?
Leonard,Weêd still get in.
Sheldon,What if each of those people let someone cut?
Leonard,Still get in.
Sheldon,But then each of those people let someone cut?
Leonard,"Weêd still get in, but first Iêd hit you over the head with his stick chair."
Sheldon,Excuse me.
Leonard,"Oh, please donêt."
Sheldon,"Uh, uh, I couldnêt help but notice that you cut the line."
Sheldon,"Well, no. Itês not cool. If there were reserved seating, and we all had tickets, that would be fine. But this line is first-come, first-served. Not show up tardy and nevertheless be first served. Right here."
Sheldon,You need to go to the back of the line.
Sheldon,Mrs. Wunch in fourth grade. And my slogan was a line thatês straight is a line thatês great.
Leonard,"Boy, I wish I could say no."
Amy,"Well, heês come a long way. Or a short way very slowly, so it feels like a long way."
Amy,"Oh, sure. Iêll, Iêll talk to Sheldon about it. You know, Bernadetteês husband is a former astronaut."
Bernadette,Do I think heêd be interested? Sometimes I hear him pretending to be interviewed when heês alone in the bathroom.
Bernadette,"Um, you should probably talk to Penny, too."
Penny,"Okay, you know what? This is ridiculous. Iêve been trying to make a connection with you all day, and clearly Iêm getting nowhere."
Penny,"What I was seeking was some sort of friendship. But at this point, Iêll take you not insulting me to my face."
Penny,Youêve been doing it all day. Do you even know what an insult is?
Penny,"Okay, good example."
Sheldon,What about Joss Whedonês work makes you think heêd be okay with rule-breakers and line-cutters?
Sheldon,"They work for SHIELD, which is a sanctioned department of the U.S. Government. Do you work for a sanctioned department of the U.S. Government?"
Raj,Heês got him there. The D even stands for department.
Sheldon,"Excuse me, excuse me, can I please see a show of hands? Who here takes issue with this person cutting the line?"
Sheldon,"Well, what a sad state of affairs. That youêve all been so ground down by life, you donêt even notice when someone disrespects you."
Howard,"I canêt believe weêre gonna get beat up, and itês not because of your chair."
Sheldon,"You know, right now, at the back of this line, thereês a movie fan like you whoês not going to get in, because this person simply doesnêt care. Yeah, well, 61 years ago, there was another person at the back of the line and her name was Rosa Parks."
Leonard,"Okay, you may have to pretend youêre black to get us out of here."
Sheldon,"Now, letês follow in that brave womanês footsteps, and stand up for ourselves. And, and I realize that she stood up by remaining seated, but now is not the time to enjoy the irony of that. Now, I ask you again. Who here takes issue with this personÑ"
Sheldon,I most certainly did not.
Sheldon,"Excuse me, I paid someone to wait in line for me, and then when I arrived, he left, so what you saw, my good woman, was swapsies, not cutsies. Oh, no, no, no, no, wait, I ask you all again, a show of hands. Who here takes issueÑ well, stop moving. heês gonna get in."
Leonard,"Buddy, let it go."
Sheldon,"No, I canêt. This isnêt right."
Leonard,You did everything you could.
Sheldon,"No, I couldêve done more."
Leonard,"Now, now, you denigrated the memory of a great civil rights pioneer. Thatês all anyone could ask."
Penny,"To be honest, Iêm surprised you cared about the wedding at all."
Amy,I know how you feel. She didnêt invite any of us.
Penny,It was spur of the moment.
Bernadette,But we did get to see a live stream of it on the Internet.
Penny,"Thank you. So if we would have asked you to come to Vegas to see us get married, you wouldêve come?"
Penny,You really think we made a mistake?
Penny,"Wow. Okay. Well, um, how about this? Maybe while youêre still in town, Leonard and I could have another small ceremony. You know, if youêre interested."
Penny,She would find it perfectly acceptable. You guys saw it. We bonded.
Bernadette,Howie? You doing okay? Youêve been in there a while.
Howard,"Iêm fine. Be right out. Am I an American hero? Well, thatês a good question, Jim. Donêt you think once an astronaut leaves the planet, heês a hero to all the nations of the Earth? Okey dokey. I think I have time for one more question."
Penny,"Hi, how was the screening?"
Leonard,"Oh, Sheldon invoked Rosa Parks to make somebody who cut the line feel bad, but only the white people felt bad."
Penny,"Ugh, I shouldêve never bought him that colouring book that explains Black History Month."
Leonard,Howêd it go with my mother?
Penny,"Uh, you know, it started a little rocky, but I think we got to a good place."
Leonard,Wow. Well done.
Penny,"Yeah, and when I dropped her off at the hotel, she even gave me a hug."
Leonard,"Did she think you were choking orÑ Iêm sorry, thatês great. Thank you for spending time with her."
Penny,"No problem. Um, so listen, I donêt know if you have any plans next weekend, but I kind of promised your mom weêd have another wedding ceremony so she could attend this time."
Leonard,"Wait, weêre gonna get married again?"
Penny,"Yeah, kind of, but now we can invite our friends and family."
Leonard,Seems like a lot of trouble for a hug.
Penny,"Come on, itêll be fun, and, you know, your mom was genuinely hurt we didnêt invite her to the first one."
Leonard,"Look, in our defence, it was kind of a spur of the moment thing, and also, we donêt like her."
Penny,"Leonard, come on, sheês your mom. If we can do something to make her happy, why wouldnêt we?"
Leonard,"I just said why, we donêt like her."
Penny,"Hey, look, then forget about her, letês do it for us. We could keep it small and informal. This time we can invite our families."
Leonard,Is your brother out of prison?
Penny,"Thanks to overcrowding, yeah."
Leonard,Iêd love it if my dad could come.
Penny,"Oh, you have to invite him. I havenêt seen him since the divorce."
Leonard,"Oh, heês like a different man. He stopped twitching, and I think he grew an inch and a half."
Penny,"Well, then itês settled. Yay. So funny. I never thought my second marriage would be to you."
Penny,"Okay, so itês not a legal ceremony, itês just a chance for us to redo our vows so everyone can be part of it."
Amy,So thereês no maid of honour?
Amy,"Huh. But if I were to, say, wear a purple satin dress with a sweetheart neckline and stand near you, you wouldnêt be able to stop me, right?"
Penny,I donêt see how I could.
Amy,Then I graciously accept.
Bernadette,Whoês going to officiate?
Penny,I was kind of hoping you would.
Amy,"Wait, now Iêm just some lousy maid of honour?"
Sheldon,"Hey, good news, I just got off the phone with my mother. She is coming to the wedding."
Penny,"Okay, wait, youêre inviting people to our wedding?"
Sheldon,"Yes, Iêm inviting people to our wedding. Yeah, Iêve already asked Stephen Hawking and Robert Downey Jr, and, now donêt get your hopes up, êcause heês pretty busy, but Erno Rubik."
Bernadette,Whoês Erno Rubik?
Sheldon,Seriously? He invented the Rubikês Cube.
Penny,"Okay, fine, but why would you invite him to our wedding?"
Sheldon,"Because, despite his fame and fortune, he strikes me as a lonely man."
Bernadette,"Well, itês very sweet of you to go to all this trouble for Leonardês mother."
Penny,"Yeah, Iêm also doing it for Leonard. I think this could really help their relationship."
Leonard,"Sorry, but I donêt think I need your permission to have my father at my wedding."
Leonard,"I know, and thereês no excuse for that."
Leonard,"I was wrong, thereês three excuses for that."
Howard,"Oh, my God. Itês working."
Raj,You sure?
Howard,"Look. The system is maintaining its own stability, the quantum vortex apparatus is now controlling the orientation."
Raj,Youêre right. You realize what this means?
Howard,Yeah. I do. Itês proof of concept. Weêve got a workable guidance system.
Howard,"Thanks. Hey, I just got an e-mail from the U.S. Air Force."
Raj,Open it.
Howard,"Hmm. We request a meeting at your earliest convenience regarding your quantum guidance system, provisional patent 62/295118. Thatês weird."
Raj,Is there a window around here we donêt know about?
Howard,Iêm sure itês just a coincidence.
Raj,"Yeah, of course. What else could it be? Boy, do I love America."
Sheldon,"Oh, youêre welcome."
Amy,"My pleasure, Mrs. Cooper."
Amy,"Okay, Mary."
Sheldon,"You know, that doesnêt work for me, letês stay with Mrs. Cooper."
Sheldon,"Wu-wu, what? Thatês what I called you till I got to know you better."
Sheldon,"Well, actually, IÑ"
Amy,It sure was.
Sheldon,"Excuse me, I take care of him."
Amy,"Oh, well, the usual gang. Pennyês family is coming tomorrow."
Sheldon,"Yeah, and Leonardês motherês already here."
Amy,"Youêve met her, right?"
Sheldon,"Mother, sheês an atheist, not a vampire."
Sheldon,"I donêt know what we were worried about, theyêre getting along great."
Penny,"Whew, chilly."
Amy,I think I can see my breath.
Howard,I canêt believe I was so naive. The military is just gonna take over the whole project. And you know what happens if we object? We disappear. Like off the map. Like every American Idol winner since season four.
Bernadette,"Come on, Howard, youêre overreacting."
Howard,Am I? Am I? what do you want to bet some black ops guy is reprinting my high school yearbook and Iêm no longer in it? That chess club picture is now just David Zimmerman and Elaine Cho.
Raj,"Okay, look, Iêm on the Air Force Web site, and the department that e-mailed you is in charge of acquisitions. So maybe they just want to give you a lot of money for your invention."
Howard,"Oh, please, thatês not how it works. You saw E.T., Avatar, Jurassic World. The military just shows up and takes over."
Bernadette,"You do realize those werenêt documentaries, right?"
Howard,"Iêm sorry, you find this funny?"
Raj,"No, I was just thinking about Jurassic World. Boy, that was terrible."
Leonard,"Oh, we have to use the stairs."
Leonard,"Uh, I donêt, any day now."
Leonard,"Hey, I, I know things are a little rough with you and Mom, but Iêm really glad youêre here."
Leonard,Pennyês really looking forward to seeing you.
Leonard,"Thanks, Dad."
Sheldon,Isnêt this nice?
Leonard,"Hey, weêre here."
Penny,Alfred. Thank you for coming!
Penny,Thank you.
Leonard,"Dad, you remember Sheldon."
Sheldon,Dr. Hofstadter.
Leonard,"This is Sheldonês mother, Mary."
Leonard,"And his girlfriend, Amy."
Leonard,"And, of course, Mom."
Sheldon,"All right, now Iêm starting to sense a little tension."
Leonard,"All right, you two, donêt start. Penny and I are throwing this second wedding for your benefit. Can you please not ruin it?"
Penny,"Uh, whoês hungry? We have a reservation at the best restaurant in town."
Sheldon,It only got three-and-a-half stars on Yelp.
Sheldon,Iêm not sorry. Thatês true.
Howard,"I donêt know what to do. Itês the Air Force. I mean, should I respond to their e-mail? Ignore it?"
Raj,You canêt ignore it. Itês not that postcard that says itês time to go back to the dentist.
Bernadette,"Guys, come on. Weêre meeting everyone for dinner."
Howard,"One sec. Iêm just afraid if I respond, then theyêll know I got it."
Raj,"Oh, dude. The minute you opened that e-mail, they knew you got it. I mean, theyêre probably looking at you through the camera right now. I love America."
Bernadette,Are you done with this nonsense?
Howard,Itês not nonsense. This is how the U.S. military works.
Raj,"Oh, if itês even the U.S. Military. It could be foreign military pretending to be American."
Howard,"Youêre right. We turn our guidance system over to them, next thing we know, theyêre using it against us."
Raj,I also love the enemies of America.
Penny,"No, of course not."
Leonard,"Mom, please save something for the toast."
Sheldon,"Donêt laugh, she wasnêt joking."
Amy,Play with your phone.
Raj,"Howard, there must be someone at the university you can go to for help."
Howard,Are you kidding? Theyêre probably the ones who leaked it to the military in the first place.
Raj,"What about the guy on the Channel Four News? You know, Four on Your Side? Maybe he can be on your side."
Howard,"Iêm being harassed by the government, not trying to get to the bottom of a dog-walking scam."
Bernadette,"Oh, stop. You know whatês really happening? All the movies youêve watched, the TV shows, the comic books, theyêve completely twisted your thinking. No oneês after you, no oneês listening to you, no one cares about you."
Raj,Iêd like to think the Four on Your Side guy cares about me.
Penny,"You know, Beverly, I know you and Alfred have your differences, but if you think about it, if you hadnêt married him, thereêd be no Leonard. So thatês good, right?"
Leonard,Is that Howard in front of us?
Penny,"Oh, maybe. Get closer."
Howard,"Oh, God. I think someoneês following us."
Bernadette,Youêre being ridiculous.
Howard,"Iêm not being ridiculous, heês right on my tail."
Raj,"Uh, turn left here and see if he turns with us."
Penny,"Well, why is he turning here? The restaurantês the other way."
Leonard,I donêt know. He uses that traffic app. Maybe thereês an accident.
Penny,"Oh, so follow him."
Raj,"Oh, no."
Howard,I told you.
Bernadette,"Itês probably just a coincidence. Speed up a little, see if he stays with you."
Penny,"Well, go faster. Youêre losing him."
Leonard,What is his hurry?
Penny,"You know what, flash your lights. Let him know itês you."
Howard,Heês flashing his lights. Whatês that mean?
Raj,"I, I think he wants us to pull over."
Bernadette,Do not pull over. Iêm not raising this baby alone.
Howard,Hang on.
Amy,Do you realize whatês happening here?
Sheldon,"Yeah, I do. Theyêre filling up on bread and ruining their meal."
Amy,What took you guys so long?
Leonard,"Oh, we were following Howard, but for some reason, he turned off his headlights and went up a one-way street."
Penny,"So, what did we miss?"
Leonard,"Okay, Mom, you sit over there."
Penny,"Yeah, Iêm gonna call Bernadette and see whatês keeping them."
Sheldon,"If Iêd known you were broke, I wouldnêt have made a big deal about the bread."
Bernadette,"Hey, Penny. What are you talking about? Oh, that was you? Long story. Why donêt you go ahead and eat. Weêre gonna be a while."
Howard,"Iêm telling you, Iêm not on drugs. The governmentês out to get me."
Sheldon,"Thatês funny, because my father was not a very clever man."
Amy,Iêd be lost without you.
Leonard,"Uh, I would like to propose a toast to my wife and bride-to-be."
Sheldon,"See, thatês funny becauseÑ"
Amy,Back to your phone.
Leonard,"Penny, Iêve always known I loved you, but this last year has shown me that I also love being married to you. Thank you for saying yes."
Penny,"Oh, thanks for asking until I did."
Amy,"Hear, hear."
Penny,"Um, if, if we want to order the souffl_, we might want to get on that."
Leonard,"Sure, Dad."
Leonard,What is happening there?
Sheldon,I think itês pretty obvious. They donêt want dessert êcause they filled up on bread.
Sheldon,Sheês still not answering.
Leonard,My fatherês not texting me back.
Penny,‚Cause they both turned their phones off.
Sheldon,I donêt like this at all.
Leonard,I donêt like it either.
Penny,Really? ‚Cause I love it.
Sheldon,Leonard? Leonard?
Sheldon,You realize you and I could become brothers.
Leonard,Weêre not gonna be brothers. Weêre not gonna be stepbrothers. Go to sleep.
Sheldon,I hope youêre right. ‚Cause a grown man living with his brother and his brotherês wife is weird.
Leonard,Go to sleep.
Sheldon,Okay. Do you think your fatherês doing unspeakable things to my mother?
Sheldon,Are you saying that because the things are unspeakable?
Penny,Your parents are old. Anything unspeakable was finished by 9:30. Go to sleep.
Sheldon,Very well.
Leonard,Iêm sorry if this stuff is gonna make the ceremony awkward.
Penny,"God, I thought my brother fresh out of jail was gonna make everyone uncomfortable, but now this."
Sheldon,"Hey, if you want me to sleep youêre gonna have to stop talking."
Penny,"Okay, Iêm gonna go pick up my family. Like an hour and half, two hours, depending on traffic."
Leonard,"Yeah, drive safe. "
Penny,"Oh, hey, and do yourself a favour, all right? When Beverly gets here, do not bring up last night. All right? As far as youêre concerned, you donêt know anything, you didnêt see anything. I want you just to play dumb."
Sheldon,It was nice of her to show us playing dumb with an example.
Penny,"Oh. Hi. Okay, hey there, I got, Iêm sorry, I got to go now."
Leonard,"Well, why? Whatês wrong?"
Sheldon,"Whuh, are we still doing the dumb thing? Okay, why, whatês wrong?"
Sheldon,"Oh, golly, however did he humiliate you?"
Sheldon,"Do I say stop what, or just throw in the towel?"
Sheldon,"Oh, excuse me, that is my mother youêre talking about, however accurately."
Penny,"Okay, Beverley, arenêt you overreacting a little? All we know is they shared a cab and had a nightcap. "
Sheldon,And turned their phones off.
Leonard,"Not helping, buddy. Mother, Penny and I really want you to be part of this. Please stay."
Penny,"Yeah, plus if you leave, Alfred will know he got under your skin."
Sheldon,"You know, also, if they did have coitus, weêll all be needing a skilled psychiatrist."
Raj,It is funny when you think about it.
Howard,Maybe to you. You didnêt get a $500 traffic ticket.
Bernadette,Because you were driving like a lunatic.
Howard,"Hey, if thinking secret government agents are chasing you makes you a lunatic, then, yeah, okay."
Raj,"Oh, Iêll get it."
Bernadette,It didnêt help that you couldnêt walk a straight line when the cop pulled you over.
Howard,I have performance anxiety. You of all people should know that.
Raj,Howard Wolowitz?
Raj,"Um, no. "
Raj,May I ask what this is about?
Raj,Very well.
Howard,"Raj, whoês at the door?"
Raj,Thatês not him.
Penny,"Oh, I canêt wait for you to meet everyone. I told them all about you."
Penny,"Uh, not everything, just, like, the jail and drugs part."
Penny,"Well, Mom, Iêm sorry, butÑ"
Penny,"So, uh, Randall, canêt believe after all these years you finally get to visit me in California."
Howard,"Thatês great, now they know where I live."
Raj,What are you talking about? Theyêve always known where you live.
Bernadette,"Yeah, if you want to go off the grid, you have to move out of your motherês house."
Raj,Can we take a moment to discuss that I just lied to the government for you?
Howard,Yeah. I would not have done that for you.
Bernadette,"Howard, please just call the man, see what he wants."
Howard,"All right, all right."
Raj,"Hey, make sure you tell him that you werenêt home when he came by and that your Indian friend gave you the message the moment you stepped through the door."
Howard,"Yes, hello. Uh, this is Howard Wolowitz for Colonel Richard Williams."
Raj,"Oh, I take it back, donêt mention me."
Howard,"Hi, Colonel Williams, how can I help you? Oh, uh, yes, he is from India. No, I donêt know his immigration status. Relax, Iêm still on hold. Speaking. Okay, sure, I can meet with you on Thursday. Caltech is fine. Yeah, and may I ask what this is about? I may not?"
Raj,Thatês what he said to me.
Leonard,"Here you are, Mother."
Leonard,Iêm glad you decided to stay. Itês gonna be special for Penny and me to share this with you.
Leonard,"Yeah, special, like that.  Thatês them. Please donêt make things any more awkward than they already are."
Sheldon,"All right, so less or equally awkward, got it."
Leonard,"Hey, guys, come on in."
Sheldon,"So, did you defile my mother or not?"
Sheldon,Did that conversation include the phrase your genitals are a joy to behold?
Leonard,You donêt know his girlfriend very well.
Sheldon,Or what a joy it is to behold my genitals.
Penny,"All right, you guys, uh, get settled in, then weêll go across the hall and say hi to everyone."
Penny,I thought it was really funny.
Penny,"Okay. Listen, Mom, I know youêre nervous, but I promise you, no one is gonna judge you or this family."
Sheldon,A man named Jesus convinced you to build a church in Africa. Youêre kind of a sucker.
Leonard,"Well, nothing happened, right? Itês over. Until we get married a third time, you guys will never have to see each other again."
Sheldon,In the Chattahoochee National Forest in Georgia? I canêt be the only one that knows thatês halfway.
Leonard,"Mary, Iêm sorry youêre in the middle of this."
Sheldon,"But heês a mediocre academic. And according to Beverley, his sexual prowess is sub-par. Heês basically Leonard with a bigger prostate."
Leonard,Are you saying that my dadês not good enough for your mom?
Sheldon,"Yes, while also getting in a solid dig at you. Pretty efficient, huh?"
Leonard,This is ridiculous. Iêm going across the hall.
Sheldon,But why should you get to go and leave me here with your bickering parents?
Leonard,"Fine, then you go."
Leonard,That still leaves me here with him.
Sheldon,"Hang on, hang on. Weêre smart, we can figure this out. Okay, so: Mary and Beverley canêt be together. Uh, Alfred and Beverley canêt be together. Leonard and I canêt be together. Now, I could be with Alfred but I donêt like his face. Oh, here. Iêve got it."
Amy,Whoês ready for a wedding?
Sheldon,"Great, now I have to start all over."
Penny,Pretty good. I actually just got assigned a much better territory.
Penny,"Well, I learned from the best."
Leonard,"Oh, you, too. Hey, everyone, this is my mother, Beverley."
Amy,Are you excited to see your son walk down the aisle?
Sheldon,"You made God sad today, Mom."
Amy,"Sheldon, they havenêt done anything wrong. I think itês nice theyêre hitting it off."
Sheldon,"Well, thatês still no reason to rush into anything. I mean, look at us. We took things remarkably slow. You and I, we didnêt even hold hands for two years."
Amy,It was a lot hotter than it sounds.
Sheldon,"Hey, hey. Sheês mine, take a cold shower, grandpa."
Howard,Why wouldnêt that colonel say what the meetingês about? It has to be bad news.
Raj,"Calm down, okay? Try not to think about it."
Howard,Thatês really stupid advice.
Raj,You know that hurts my feelings.
Howard,"Calm down, try not to think about it."
Raj,Okay. 
Howard,Why do I bother talking to you?
Raj,"Oh, come on. Whatês the worst that could come of this meeting?"
Howard,"I donêt know. They take the invention away, and I get nothing?"
Raj,"Okay, thatês not so bad. You know what happened to the scientists that worked on the Manhattan Project? The government forced them to move to the desert. They had to live in secret, and when Oppenheimer objected to what they made him do, they destroyed his reputation."
Howard,Whatês the point of that story?
Raj,"I just read a book about Oppenheimer, seemed like a chance to show off.  There he is, thereês my happy Hebraic homeboy. Yeah, thatês the smile Iêm gonna remember when youêre living in the desert and Iêm living with your wife."
Leonard,"And he canêt wait to meet you, too. Can I get anyone a drink?"
Penny,Hey. Is everyone getting to know each other?
Bernadette,"Okay, I think weêre ready."
Sheldon,Why do people cry at weddings?
Bernadette,Weêre here today to celebrate love.
Bernadette,"Not just Leonard and Pennyês love, but the love we have for them, as well as each other."
Sheldon,"Speaking of love, STDs among the elderly are skyrocketing."
Bernadette,"Love is patient, but itês not gonna put up with all the side chatter, so letês knock it off."
Howard,At least sheês yelling at someone else for a change.
Penny,"Okay, I understand everyoneês a little tense today, so I am just gonna get to the important stuff. Leonard, standing here with you in front of our family and friends is bringing up a lot of feelings. Like what a good idea it was to elope the first time. But also how incredibly happy you make me. Thank you for marrying me. Hopefully for the last time."
Leonard,"Penny, as a scientist, my job is to figure out why things happen. But I donêt think Iêll ever understand how someone like me could get to be with someone like you. You know, maybe I donêt"
Bernadette,Anybody have anything snarky to say about that? Didnêt think so.
Bernadette,"Thank you. All right, letês continue."
Sheldon,"Yeah, excuse me, I need to say something to someone pretty special, and I just canêt wait any longer."
Amy,Itês happening.
Sheldon,"Leonard, you and I have our ups and downs. But I have always considered you my family. Even before the recent threat of our parents fornicating like wrinkly old rabbits. I donêt always show it, but you are of great importance to me. Both of you. "
Leonard,Thank you.
Bernadette,Okay. I now pronounce you husband and wife. And weird other husband who came with the apartment.
Leonard,"Hey, Iêm just thrilled weêre all getting along for a minute."
Leonard,Thatês okay. I can make it over.
Leonard,That was almost a minute.
Amy,Youêll be at the airport an hour before your flight.
Sheldon,Plenty of time for you to meet another geriatric boy toy.
Sheldon,Yes maêam.
Amy,"Sheldon, youêre motherês an attractive woman. You need to get use to the fact that men are going to be interested in her."
Sheldon,"Well, and you need to drive the car and mind your business."
Amy,I will not have you be disrespectful to me.
Sheldon,youêre not my mother.
Sheldon,Yes maêam.
Penny,"Oh, thanks, Mom."
Penny,Is he? I never noticed.
Sheldon,Look at this. Elon Musk has a theory that weêre all just characters in some advanced civilizationês video game.
Leonard,So some alien kid spent his money on the asthma-and-glasses upgrade for me?
Sheldon,"Well, he doesnêt say itês a good game."
Howard,"All right, we got a problem."
Leonard,Whatês up?
Howard,The Air Force contacted me about our quantum gyroscope. They want to have a meeting.
Raj,Yeah. This military guy showed up at Howardês door. He was terrifying.
Sheldon,"Oh, what did he say?"
Raj,He gave me his business card and asked me to please pass it along to Howard.
Sheldon,That doesnêt sound terrifying.
Raj,"To a white guy born here, no. If you are a brown guy whose name has a lot of syllables in it, terrifying."
Leonard,"You realize if the military declares our research classified, they can take the whole thing away from us."
Howard,"And if that happens, weêll never be able to sell it commercially."
Leonard,There goes our big payday.
Howard,I was counting on that money. I need to make as much as my wife so I donêt have to try so hard in bed.
Leonard,"You do that, too?"
Howard,"Oh, yeah. How do you think I stay this thin?"
Sheldon,"Gentlemen, I think we are losing sight of the real issue. We are on the precipice of becoming faceless cogs in the military-industrial complex. Isnêt that exciting?"
Raj,"Well, youêre kidding, right?"
Sheldon,"Not at all. In Star Wars, when the stormtroopers would march in perfect formation, harassing civilians, didnêt you ever think, hey, that could be me?"
Howard,"Sheldon, we could be contributing to a weapons system that oppresses mankind for the next thousand years."
Sheldon,"Okay, Howardês on board. What do you think, Leonard?"
Bernadette,"Iêm worried about Howard. Ever since that guy from the Air Force showed up, heês been a nervous wreck."
Penny,"All right, we work at a giant pharmaceutical company. Get him some anti-anxiety meds."
Bernadette,He wonêt take any pills that arenêt chewable and shaped like a Flintstone.
Penny,"You know, when Leonardês feeling anxious I make him take a long walk."
Amy,Does that help?
Penny,"Well, for a while. Then he comes back."
Bernadette,I donêt believe this.
Amy,Whatês wrong?
Bernadette,This guy from the office just congratulated me on being pregnant.
Amy,"You did already know, right?"
Bernadette,No one at the office did. Did you tell anyone?
Penny,You told me not to.
Bernadette,"I bet it was Barbara Chen in retrovirus. She might have heard me throwing up one morning. Every since she got the hearing aid, she thinks sheês so great."
Amy,Why donêt you want anyone to know?
Bernadette,"‚Cause Iêm up for a major immunotherapy study, and if they find out Iêm pregnant they might give it to someone else."
Penny,Would they really do that?
Bernadette,"I know they would, they did it to Barbara Chen last year when I told everyone she was pregnant."
Raj,Wail till I Snapchat that my friends might be working on a top secret government project.
Leonard,Are you crazy? You canêt put that on Snapchat.
Raj,"Fine, Iêll put it on Facebook like a caveman."
Howard,"You know, maybe before our meeting we should talk to a lawyer."
Leonard,Thatês not a bad idea.
Raj,"Well, you must have someone in your family thatês a lawyer."
Howard,"Why? Because Iêm Jewish? Thatês like me saying, hey, youêre Indian, doesnêt your cousin work in a call centre?"
Raj,My cousin does work in a call centre.
Howard,And my cousinês a lawyer.
Sheldon,"We donêt need Howardês cousin. No, we have me. "
Leonard,"Youêre not a lawyer, Sheldon, youêre just a know-it-all."
Sheldon,I am not a know-it-all. Iêm a person who knows lots of things and likes to correct other people when theyêre wrong.
Leonard,Thatês the definition of being a know-it-all.
Sheldon,"Or in German, a Besserwisser."
Penny,How did you think you were gonna hide your pregnancy?
Bernadette,I had a plan. I kept leaving Dove Bar wrappers around to explain any weight gain.
Amy,Where did you get empty Dove Bar wrappers?
Bernadette,"From all the Dove Bars I ate. Iêm pregnant. Try to keep up. Iêm sorry, I have to go find out if my boss knows."
Amy,"Well, whatever happens, weêre here for you."
