Speaker,Line
Susan,"Oh, of course, and you know all about shoulder pain--being a dentist."
Susan,"By giving pills to an addict? Does that sound helpful to you, Mrs. Kowalsky?"
Susan,"Thank you. Finally, some sanity."
Susan,"Fine. But you know, if I find out that you have given Mike so much as a breath mint, trust me, there is not enough novocaine in this office to numb the pain I will inflict on you."
Susan,"What was I supposed to do, Mike? Leave 'em in your truck? I'm not gonna sit back and watch you spin out of control."
Susan,What?
Susan,"What's the problem? Let's see. You lied to me. Uh, your drug dealer almost dated my daughter. You lied to me some more, and then I find out that you hit up my best friend's husband for more pills."
Susan,And you're kind of yelling at me-also a problem.
Susan,"You might think you have things under control, but they're only gonna get worse--and with a baby on the way."
Susan,Forget it.
Susan,Let go of me! Aah! Oh!
Susan,"Uh, no."
Susan,"Uh, I think I just twisted my ankle, but i would like to get checked out anyway."
Susan,It's okay.
Susan,Are you okay?
Susan,Are you sure that's all it is?
Susan,These people are bleeding. I can absolutely wait.
Susan,"Mike, stop!"
Susan,The doctor said the baby's fine.
Susan,Yeah.
Susan,Just a mild sprain. How you doing?
Susan,"It's gonna be okay. I talked to the doctor, and, um, they have a rehab facility they work with."
Susan,"You keep saying that, and it just keeps getting worse."
Susan,"Oh, my god. Are you kidding me?"
Susan,No.
Susan,"No. There's no tomorrow. It's now. You will quit this now. You will go to rehab, or so help me, I will leave you. I will take this baby, and I will leave you."
Susan,"You will go to rehab, or so help me, I will leave you."
Susan,"Uh, she went to the hospital with Carlos. He was pretty banged up, but they say he's gonna be okay."
Susan,"Okay, Lynette, listen to me. They are all going to be fine. I know it."
Susan,"Yes, yes, I do. I do. So I want you to go over to those paramedics, and I want you to let them look at these cuts. Because you don't want to be all bloody when they pull your kids out of there, do you?"
Susan,What?
Susan,I'm just trying to comfort her.
Susan,What do you suggest we do?
Susan,And I will help her.
Susan,"Come on, Tom."
Susan,"Please, this is what best friends do--right before their friendship ends."
Susan,"How do you say no to someone in need? That wasn't rhetorical. Seriously, you got anything?"
Susan,"Oh, yeah. Every cup needs a coaster. Every coaster needs a doily. Every doily needs daily laundering. This woman is gonna drive me out of my freakin'��_��_��_ Hey, roomies. You need help?"
Susan,Imposing. Who's imposing? You can stay as long as you want. I'm sorry. The words came out of my mouth before I knew what I was saying.
Susan,Sounds good to me!
Susan,"Well, I drove all the way out there, and I waited for hours and then they wouldn't let me see him. Uh, no. They just said that I should--I should call you. Listen, I know it's a 30-day rehab. I'm not trying to break him out. I'm just trying to see him. You know what? Could you just call me when you know? Thank you."
Susan,Don't talk. I'm smelling. What is that?
Susan,And our oven is making its debut.
Susan,"Oh, my god! I want to eat that."
Susan,This has just replaced your birth as the best day of my life.
Susan,I hope you don't mind that I'm going to kiss you.
Susan,"Not at all. In--in fact, if you wanna do a dry run for Sunday brunch, I'm there for you."
Susan,"Oh, none taken."
Susan,"No. That Walter guy needs to stay miserable, because if he's not, he'll fix her roof, and then she'll leave us."
Susan,"That is not enough time. She just started stenciling the kitchen, and I didn't want to tell you this, but there is talk of an herb garden. I've gotta stop her."
Susan,"I don't know, but I've had a taste of ironed pillowcases, and I am not going back."
Susan,"Hey, everybody. I'm sorry to interrupt, but the smell of that apple pie just made my mouth water."
Susan,Thanks.
Susan,"Oh, I'm just gonna visit for a while. So, Andrew, we miss you around here, but I bet you love having your own place."
Susan,"Oh, well, you'll reel somebody in. You always do. You should have seen his last boyfriend--Justin. He was so hot. You really had a thing for the young, ripped muscle boys, huh?"
Susan,"Oh! This is a fix-up? Well, I just--it never would have occurred to me, you know, because of the vast age difference. But, hell. Why not? Life is short. Certainly shorter for Walter."
Susan,"Oh, no, don't get me wrong. I mean, I think it's great. You should grab love wherever you can find it. Who cares if your friends think that you're paying for it?"
Susan,"Well, I guess I'll just bring this pie up to Julie."
Susan,"Okay, I know that it sounds selfish, but I did what I did because I want you to stay."
Susan,"Well, yeah, sure, someday, but right now I just love having you take care of me. All the cooking and the cleaning and the alphabetizing--it's helping me feel like I'm not just about to fall apart."
Susan,"No. I'm pregnant, and my husband's in rehab, and the only reason I seem sane is because you're here, making my house feel like a home."
Susan,"Can I have milk, too?"
Susan,You can stay as long as you want.
Susan,And jam.
Susan,The jam was Bree's idea.
Susan,"I wanted to bring flowers, and I was shot down. That's all I'm saying."
Susan,I told them you weren't into jam.
Susan,Sorry.
Susan,Are you always this sarcastic with your clients?
Susan,"I so appreciate you helping us out. Mike would be doing our taxes, but he's off--"
Susan,"Yeah, I was sorry to hear about your job. You know, ever since N.A.F.T.A., Corporate outsourcing has been the bane of the American worker. Is that right? I heard somebody say that on N.P.R., and I just keep repeating it to people."
Susan,"Oh, Tim."
Susan,"Okay, so back to these receipts."
Susan,Done catching up. all about accounting now.
Susan,"No, I know you're not."
Susan,These receipts are self-explanatory. I'd even know why I'm here.
Susan,"Katherine, Dylan, hi. What's up?"
Susan,Is this about the other day?
Susan,"Oh, please. after what you've been through, no one is judging. Come on in. I'll put on some coffee. Oh, um, this is my cousin Tim. Tim, this is the neighbors."
Susan,"Oh, of course you do. That's right! This is my cousin Timmy. He stayed with us that summer that he went to band camp."
Susan,"Julie, Dylan's here! Study time! I'm-- sorry. That was probably a little louder than it needed to be."
Susan,"No, that's okay. It can wait."
Susan,Mm. Hmm. Mm. Tim! where's that milk?
Susan,I'm having a baby. I can't give birth with brittle bones. Go!
Susan,"Mm, well, maybe you won't mind doing a little scrubbing when you come home next week."
Susan,"Well, it doesn't have to be toilets. I mean, it could be sinks, bathtubs."
Susan,"Oh, I forgot. Uh, Tim has some questions about the taxes. Do you mind talking to him?"
Susan,"Hey, uh, Tim, I've got Mike here. Do you want to talk to him?"
Susan,What was that? Is someone there?
Susan,Really? ��_��_��_Cause it sounded like a girl.
Susan,I've gotta go.
Susan,"I know, but this visit was really more for Julie."
Susan,"Yeah, you're going to college soon, and I want him to tell you about the dangers of drugs. Scare her straight, Mike."
Susan,Ugh! Get off that poor girl right now!
Susan,What the hell is going on here?
Susan,"No, Katherine, I know what you've been going through emotionally, so you don't have to apologize. And by the way, your boob is out."
Susan,"You, on the other hand��_��_��_"
Susan,"I don't understand you. Is this something you do? You worm your way into a neighborhood with the promise of free tax preparation, and then you jump on the nearest middle-aged divorce?"
Susan,"Oh, nice try, Timmy. Like I'm really going to believe that. Shame on you. just-- shame! What do you mean, ""old feelings""?"
Susan,"What do you have to reminisce about? He was here for a week when he was 16. What could you two have even--Oh, my god, you slept together."
Susan,"Shame on you! His mother trusted me to take care of him, and you swoop in like some swooping, sex-craved--Oh, for god sakes, Tim! pull up the blanket!"
Susan,"I don't want to hear this. I'm done with both of you. If anybody needs me, I'll be at the mall--buying sheets."
Susan,Hey.
Susan,"Okay, so I have to ask. This thing that happened with you and Katherine 12 years ago--Was it an ongoing affair?"
Susan,So you didn't go back?
Susan,So-- this man-- who do you think it was?
Susan,Not really.
Susan,No.
Susan,"Bree, that is, like, the best pie you've ever made."
Susan,Imposing? Who's imposing? You can stay as long as you want.
Susan,Especially when you get your big moment in the spotlight. Bree gets to present an award to somebody who's done something extraordinary for the community.
Susan,It would?
Susan,"Orson, you scared me. Why are you sitting down here in the dark? And aren't you a little cold?"
Susan,"Then you came down here and you couldn't remember what it was. That happens to me all the time. Well, the baby is insisting that I eat the last piece of"
Susan,"Pajamas--that's something you could do. Okay, you're right. You're a guest in my house��_��_��_a completely naked guest in my house. I should leave."
Susan,Oh. Good morning. Love what you're wearing.
Susan,All right. We don't need to talk about it. Just promise me it won't happen again.
Susan,"Orson, you were naked in this kitchen last night."
Susan,You most certainly were.
Susan,"It wasn't a claim. He was sitting right here without a stitch of clothing on, and I couldn't have cake."
Susan,"No, no, no, no. No, I did not have a sex dream."
Susan,"I know when I'm dreaming, and this really happened. Why else would I be sponging butt prints off my stool?"
Susan,"Oh, my god. You thought I was crazy, but it wasn't a dream. You're naked! And that means you're crazy."
Susan,"Oh, really? You just happened to stumble naked into my front yard?"
Susan,"""Mike""? Wait. Are you sleepwalking? Orson. Hello?"
Susan,"Orson, you're staying at my house! There you go."
Susan,"You know, it's none of my business, but seeing as I have seen you naked twice in the last week, I think I can ask, is something bothering you?"
Susan,"Clearly. You know, when you were out on the lawn, you said something about Mike."
Susan,"Well, it was just sort of muttering. Were you having a dream about him?"
Susan,"Well, maybe it's because you just saw him. He must be on your mind."
Susan,You can't. Your house isn't finished yet.
Susan,"Well, if you insist--"
Susan,"Okay, but in the meantime, um, I do have a teenage daughter, so if you could--"
Susan,Yes. Thanks.
Susan,"Well, if you forgot something, you can just come back for it, or-- you could just not leave."
Susan,"Well, before you go, I just want to say that, um--having you here these last few weeks-"
Susan,I know. I just--I can't stop now. I broke the seal.
Susan,I can't help it. My hormones are in overdrive. Didn't you get that way when you were pregnant?
Susan,Really? Not even when you heard an acoustic guitar?
Susan,"Oh, I just can't control myself like that."
Susan,Thanks. I'm gonna try that. So you don't think I act like a lady?
Susan,"In honor of you coming home, we are making your favorite meal - steak and mashed potatoes."
Susan,Since when?
Susan,"You could say ""au gratin"" when you were 3?"
Susan,It's not your favorite?
Susan,Excuse me. I have to put something in a box and stick it in the closet.
Susan,"Maternity lingerie - ah, right. Why don't they just call it what it really is? A pup tent to hide your stretch marks."
Susan,I understand.
Susan,You just don't want to be crushed under the weight of a repulsive cow.
Susan,"No, I get it. Really, I knew this day was coming. I just didn't know it would be a day when I was so horny."
Susan,Oh. What's going on?
Susan,"Well, you can tell me anything. That's what we talked about in all those sessions with the doctor."
Susan,You are never to come near my family ever again! Do you understand?
Susan,"Do you hear me, Orson?!"
Susan,So you don't know that your husband tried to kill mike?
Susan,"Trying to protect your mother? I know. Who cares? You drove the car, you ran him over, and you left him for dead!"
Susan,"And the worst part--all this time, you pretended to be our friend."
Susan,I can't come out my front door every day and see that man. We have to move.
Susan,Take a step back from what? He tried to murder you.
Susan,"How can you do that? He put you in a coma. I sat there day after day, wondering if you were gonna live. As far as I'm concerned, Orson can go to hell."
Susan,"Well, that's not enough. He should pay for what he did. He should go to prison."
Susan,Mike says I need to forgive Orson--
Susan,"And he's right. I have to find a way to make peace with all of this. But you need to understand, it's gonna be one of the hardest things I've ever done. And like most things in my life, I probably won't do it with much elegance or grace. So if I don't come over to your house for coffee--if I don't smile when the two of you walk by, just please know that I still love you. And for forgiving Orson--just be patient. I'll get there."
Susan,So you don't know that your husband tried to kill Mike?
Susan,"No, I'm not finished with it. It's a Lamaze class. I guarantee you I will not be the only woman in there holding a Chimichanga. Wow, it's all couples. I wish Mike didn't have that rehab thing tonight."
Susan,"Oh, no, that's okay. I'll be fine."
Susan,Quit eyeing it. I ain't sharing.
Susan,Yeah.
Susan,My god.
Susan,"He got his skank pregnant, and you didn't tell me?"
Susan,"Okay, I get it."
Susan,"Hello, Karl."
Susan,What does that mean?
Susan,"Okay, clearly, this is not going to work. So why don't you take your child bride and find another class?"
Susan,The only work I've had done was getting 185 pounds of ugly fat sucked out of my house.
Susan,"Oh, no, no, no, th-those are not the legs of a law professor."
Susan,"There's nothing wrong with that. It shows our respect for Lamaze, and, you know, the whole birthing process."
Susan,"Karl? Is he here? Oh, what a freakish--"
Susan,"Cause I knew you'd make us switch to another class. Last time I was here, Karl kept throwing his perfect life in my face, and I just wanted to come back here and--"
Susan,"""Hence."" That's classy. Say a lot of ""hence"" when we see him."
Susan,I'm not asking you to lie. I'm just saying spin. Why won't you spin?
Susan,"Hey, guys. Mike, you remember Karl? And this is Karl's wife Marisa."
Susan,"Well, after this, we have a big party to go to."
Susan,Just bananas.
Susan,I know.
Susan,Did you have to tell Karl about rehab?
Susan,"Yeah, but that doesn't mean you have to go blurting all our deepest, darkest secrets."
Susan,"Oh, enough with the ""hence."" I'm just saying that some things are private, and I think that you can be honest without being inappropriate."
Susan,And Karl made his happy monkey face. Did you notice that?
Susan,He's not feeling well. I see Marisa isn't here either.
Susan,"Okay, Karl, you win. You happy?"
Susan,"Just drop the act. You are so loving this. You ended up with the Miss America with a law degree, and I ended up with the pillhead plumber. Bravo. Damn it! Why won't this unroll?"
Susan,"Oh, really? You guys live one day at a time? Is your first thought when she's late that maybe she's out using again or maybe she's dead? It just seems like everything is so fragile right now, which is not the way you want it to be when you're about to have a baby."
Susan,"Uh, yeah. That guy was the worst."
Susan,I know. I just wish I could fast-forward through my life and see that everything ends up okay.
Susan,Thank you. Which cousin?
Susan,It's nice to meet you.
Susan,"Oh, okay."
Susan,"Oh, well, good. Thank you."
Susan,Oh! Oh!
Susan,Wow. It's all recipes.
Susan,"Um, well--I guess Mike didn't tell you that I'm, uh, really not a cook."
Susan,"The one she won't be helping me with--please tell me it's ""whore."""
Susan,"A fount of wisdom, your meemaw. Well--I really appreciate this. Thanks, Adele."
Susan,Don't do that--mama.
Susan,I don't have one.
Susan,Sorry.
Susan,Don't even know what they are.
Susan,"Although he also enjoys coming home to sesame chicken from Red Panda, and they deliver."
Susan,"He told you that? Well, we're getting past it."
Susan,I have a job.
Susan,Children's books pay.
Susan,"You know, I think, actually, I might have those dough hooks somewhere."
Susan,"No, no. It's fine, Adele. Mama."
Susan,"Bree, are you okay?"
Susan,"Oh, my god."
Susan,I can't believe she made a play for Orson.
Susan,What are you gonna do?
Susan,"It's not like all the other times, Edie. We're done."
Susan,"We're not inviting you to poker. We're not talking to you. We're not even gonna wave when you jog by. From now on, you are invisible."
Susan,I'm doing what now?
Susan,"Well, that's gonna change real soon."
Susan,Nice? She's driving me crazy. You have got to stop complaining about me to her.
Susan,"Well, you could see how I, as the nude, snoring whore, would think so."
Susan,"Well, the next time she tries to help, she's gonna get an old-fashioned in her face, so you better step up and start defending me."
Susan,"Oh, my god! My water broke."
Susan,My water just broke. I'm in labor. We have to go.
Susan,"I don't know what to tell you, mama. Look at me. Aah!"
Susan,"No, no, no, you should take a cab home and start packing. This one feels like a crier."
Susan,Aah! Aah! Come on. Aah! Aah! Aah!
Susan,Ah. Ah.
Susan,A few weeks apart. Wanna go to the movies?
Susan,"I'm not in labor, okay?"
Susan,That was club soda. Amniotic fluid doesn't have ice cubes and a lemon wedge.
Susan,"I'm sorry. I panicked. Your mother just invited herself to stay with us for three weeks, and you said nothing. I had to come up with a plan."
Susan,I didn't say it was a good plan. Do you see the effect she has on me? I just thank god I wasn't drinking coffee. I could've hurt myself.
Susan,Thank you. Do you wanna go back in there right now and tell her?
Susan,"Well, it happens."
Susan,That--turns out I spilled some club soda.
Susan,"He sure does, but I want mine first."
Susan,Um--Sorry. Go on.
Susan,Aah!
Susan,"No, no, no, I love where this is going."
Susan,"No, I'm not trying to-- Aah!"
Susan,Maybe. Who cares! Let her have it.
Susan,Apology accepted. Let's go. Aah!
Susan,"Oh, I know you do. I don't, and neither does the baby. Philip? Oh, Phil? See? Nothing. Not even a burp. Here's a thought. How about ""Nathaniel""?"
Susan,I am not naming my son after a quarterback.
Susan,"It sounds like ""Mucus."""
Susan,Like the deodorant?
Susan,"Oh, give me that. Well, we need new inspiration. Ooh. Riley."
Susan,"He's a guy who--""killed six, then self."" Well, I give up. He's not gonna get a name. When we want him to come, we'll just whistle and say, ""Here, boy."""
Susan,Conner.
Susan,"Me, too. Oh, you finally have a name. Dr. Conner Delfino."
Susan,"Oh, I'm so sorry. I know how much you loved him."
Susan,"Oh. Well, yeah, um, I mean, ""Conner"" we just picked it after the senior. This would mean something."
Susan,"I think it's a beautiful way to honor your grandfather. I mean, ""James"" wouldn't be my first choice, but it's a good, solid name."
Susan,"Oh, right. Maynard. Oh, that's awful--that he died."
Susan,"Oh, and rare, really rare."
Susan,"Yeah. I said that, didn't I? Oh, shoot. We can't do it. Isn't your Grandpa James significantly older than Grandpa Maynard? Shouldn't we honor him first?"
Susan,You sure? It's worth a phone call.
Susan,Oh. Forgive me. Don't look at me like that. His grandfather just died.
Susan,Maynard.
Susan,"Okay, drop the act, ladies. I hate it, too. Mike insisted that we name him after his dead grandfather."
Susan,"I know. It's terrible, but I can't change it now. Mike was so emotional about it."
Susan,"Well, I'm not sure that the world war II argument is gonna fly."
Susan,You're right. My son's future is at stake. I have to do something.
Susan,"Hello, Maynard. I love you, Maynard. My sweet little-- May May. Mamie. Nerd."
Susan,Hello. I need to change the name on my baby's birth certificate.
Susan,"Delfino, Maynard."
Susan,"Oh. Working. Busy, busy, busy. Uh, but he told me to tell you that he's totally cool with it."
Susan,"Oh. Uh--okay. I'm just gonna level with you. My husband picked the name, and I think it's horrible, and I know over time, he's gonna agree."
Susan,"You gotta help me out here. I'm just trying to protect my child. I don't want him to go through life saddled with the name ""Maynard."""
Susan,"Well, of course, you don't. You're Vanessa. You went through life with a beautiful name. That's why you have such a crackerjack personality."
Susan,Griselda--That must have been a tough name to take out on the playground.
Susan,We should talk.
Susan,"Oh, honey. Can you get all my toiletries out of the bathroom?"
Susan,What are those?
Susan,Get them out of here now.
Susan,Because my husband is terrified of balloons. He was once molested by a clown.
Susan,Is that what it said?
Susan,Shh!
Susan,"Well--I hate the name ""Maynard."""
Susan,Get out.
Susan,"I'm sorry. I--I just want our kid to have a great name. I don't think ""Maynard"" is great."
Susan,Wow. I didn't know about that.
Susan,Mm. Maynard. Let's hope he's worthy.
Susan,"Well, I have to agree. She's changed. She's not that fun anymore."
Susan,"Random chitchat, nothing specific."
Susan,"Hey, got any plans tomorrow at 5:00 a.m.? 'Cause now you do. Bree needs about two truckloads of flowers picked up from--What?"
Susan,"Oh, my god. Oh, my god! I'm so proud of you! Okay, I am going to need a bumper sticker right away so I can start annoying all the other parents!"
Susan,Tuesday? What are you talking about?
Susan,"Next week? W-well, that is a big--No."
Susan,"Yes--To be chosen, and you have been chosen. So congratulations, and you're staying home."
Susan,"But it's a huge honor. Yes, we've established that. It's huge. It's an honor. We get it."
Susan,"Well, the first thing off the top of my head--uh--We can't afford it."
Susan,"Mike, that is so sweet. Mike makes another good point. Who is this professor? I don't know him. I am certainly not going to give my daughter to him for a summer. I'm sorry, Julie. This is not happening."
Susan,"Well, yes, but don't forget--It is a huge honor."
Susan,Hey.
Susan,"Uh, um, no, I-I haven't seen her."
Susan,"Hey, Katherine, are you all right?"
Susan,"Well, I'm sure she's just upset, and she'll come home after she cools off."
Susan,"Well-- we all lie to our kids sometimes, right?"
Susan,I want to be able to reach you this summer when you're doing that internship.
Susan,"Here's the thing. You and I have always had kind of an unconventional relationship, and the reason that worked was because we always tell each other the truth--until yesterday. Julie, I lied about not having enough money to send you."
Susan,Because I just freaked out about you leaving.
Susan,"Yes, in the fall. And I needed those extra three months to get ready. I--I still have not figured out how I'm gonna get by without you."
Susan,Seriously--I just lean on you in ways you don't even know.
Susan,"Well--I spend more time with me than you do, and I'm a mess."
Susan,Really?
Susan,Thanks. Now I want you to have that phone on you at all times--because I'm still not sure how to work the dishwasher.
Susan,"My god! Bree,are you all right?"
Susan,"Come here, come here."
Susan,"Okay, just listen to me."
Susan,"I knew Wayne was the reason she moved away, and the second she moved back, he started stalking her again."
Susan,Honey? I'm home. Did you miss me?
Susan,Mike.
Susan,Amazing.
Susan,So were you. Oh. And--Time to go.
Susan,"I don't know. Come on, zippy, zippy."
Susan,"Well, good, then you shouldn't have any problem finding a place to sleep."
Susan,"You know, you're a guy, and we just had hot sex, and I didn't force you to cuddle. So run! Go! Brag to your friends."
Susan,Edie? Is that really you?
Susan,Really? Whose?
Susan,I'm back. You want something cold?
Susan,You know--This is why it's taking four months to get my house painted.
Susan,I think I'll have it done right now.
Susan,"Mm. Uh, Lynette, it's not really a good time."
Susan,Yeah. He--he's hard to keep track of.
Susan,"Oh, you poor thing! You need a hug."
Susan,"Hey, anytime that you need to talk, you just ring my bell--and wait."
Susan,"Okay, new rule. From now on, sex only happens in the bedroom, door closed, between the hours of 7:00 and 10:00 P.M."
Susan,"No, of course not. It's just-- complicated."
Susan,I'm sorry. I can't give that to you.
Susan,What are you doing here?
Susan,Not here. Go home. I'll call you.
Susan,I don't know. Later. Just go.
Susan,Is it? I can't tell. Ooh! Excuse me.
Susan,"You, come with me. Why would you humiliate me in front of my friends? Are you a lunatic?"
Susan,"No, of course not. My friends would love you."
Susan,"The problem is, if you meet my friends, then we're in a relationship, and I can't be in a relationship right now."
Susan,"Well, Maybe I don't deserve to be happy. A few years ago--There was this car accident--A bad one."
Susan,"You know what, Jackson? You're not gonna say anything I haven't already heard a million times. I-I only told you because I--I just want you to understand why I can't let you in my life."
Susan,"Yeah, I guess I could handle that."
Susan,Okay.
Susan,"Yeah, he's upstairs waiting for you."
Susan,I told you the brakes were squeaking. I asked you to get them checked.
Susan,I meant a mechanic--Not you.
Susan,"And we killed them, Mike!"
Susan,"They were a mother and a child. She was a mother, just like me--with a child just like ours. And if it weren't for us, they would still be alive."
Susan,"It's like you don't care at all, like you feel nothing for those people."
Susan,Hey. Did you pack your dinosaur book so you can read it with your daddy?
Susan,"Oh, good. Mmm. Okay, you have fun, sweetie."
Susan,Fine.
Susan,"Well, I've sort of start seeing someone. So I might do something with him."
Susan,Fine.
Susan,It's not really a good time.
Susan,"Edie, is that really you?"
Susan,"Mike! Uh, what's going on?"
Susan,Oh. Thanks. So I guess you met Jackson.
Susan,"Oh, clearly this is not how I would've wanted the two of you to meet. He's--he's really a nice guy."
Susan,"Oh, I don't know that that's necessary."
Susan,"Oh, well, first off, um, M.J. Was at a sleep over last night. And, in fact, Jackson and he haven't even met, so, uh, there's really no need for you to be hanging--or checking."
Susan,"Hey, hold on. You don't get to just decide these things by yourself."
Susan,"Well, when you meet him for the second time, you can tell him that. He's picking you up here tomorrow night."
Susan,I'll explain over breakfast. Did you get the paper?
Susan,"Oh, hey!"
Susan,"Ah, no."
Susan,"Well, I do. We need a shirt that says, ""I'm a responsible citizen,"" not ""My favorite clothing store also sells bongs."""
Susan,"Absolutely. Put this on. Now--Let's talk about acceptable topics of conversation. You like sports, right?"
Susan,"No, you're not. You like football-- American football. Specifically the colts."
Susan,"And here are some other things you can talk about--Cars, barbecue, fishing."
Susan,"Jackson, please take this seriously."
Susan,"He could take me to court, and the judge can make me choose between you and my son. And I'm sorry. You will lose."
Susan,Thank you. Now go shave. You look like a hobo.
Susan,"You guys were insulting each other. That's good, right?"
Susan,Really?
Susan,Potato skins at O'brien's? You've made his inner circle! This is fantastic! Thank you. Mmm. Mmm.
Susan,Nice.
Susan,Yeah. Mmm. You've never done that before. Wait. You've never done that before. Why are you doing that now?
Susan,"Yeah. But how did you know I would like it? Oh, my god."
Susan,"Mike told you about the ear thing, didn't he?"
Susan,So you just happened to stumble across my secret turn-on the same night that you and Mike became B.F.F.S?
Susan,"This is-- I mean, I'm just--I have been violated."
Susan,Don't touch me! Or my ears! My ears are dead to you.
Susan,"He has a name for it? Okay. That's it. You and Mike are not hanging out anymore. And this little Wednesday ""potato skins and Susan sex tips night""? I forbid it. Did Mike mention he likes having his toes sucked? Oops! That just slipped out."
Susan,Oh. Is his name Mike Delfino? Did you room together at liars' college?
Susan,"Yeah, you'll drop by later--With potato skins on your breath, you miserable two-timer!"
Susan,"Nothing. Just, the answering machine lied to mommy."
Susan,Where is he?
Susan,Like you don't know-- Jackson.
Susan,Really? Whose is this?
Susan,I am-- so sorry. Miss? Um-- Could you just--please take good care of my friend?
Susan,He said that?
Susan,I am such a jackass.
Susan,"Well, I was pretty ticked off that you told Jackson about the ear thing."
Susan,Apology accepted.
Susan,I don't--
Susan,I'm just not comfortable with you and Jackson getting that close.
Susan,It's just--I don't want him to see me through your eyes.
Susan,"Well, those last few months we were together, I--The things I said to you, the way I acted--I mean, I'm not proud of the person I became."
Susan,"Could you please take care of this guy? He's my friend, too."
Susan,"Out, uh, doing some thinking. And I've decided that I may have gone a little overboard about you and Mike. In fact, I think it's cool if you wanna hang out with my ex."
Susan,What are you doing here?
Susan,"Can you leave, please?"
Susan,Get out.
Susan,"Ugh. Hey. Hon. How was the park? Wait. Hold on. Mommy just found her first gray hair. I need you to grab it, yank it and never speak of it again. Oh. Look at your face. It's scratched. What happened?"
Susan,And your shirt is ripped. That's the second time this week. Is someone picking on you? Who is it?
Susan,"Oh, sweetie. I know you're upset, but you'll feel better if you talk about it. And there's nothing you can't tell me. I'm your mommy."
Susan,Okay. We'll give him a call.
Susan,"Well, what did he say?"
Susan,He's only 5. I don't want him fighting.
Susan,Ugh.
Susan,"You know what, boys? Not in the house. Oh, my god!"
Susan,Hey! You leave him Alone. Oh! Honey! Is that who's been picking on you? Juanita Solis?
Susan,"Well, she is going to get a big surprise, because your daddy is about to turn you into a killing machine."
Susan,What?
Susan,That's not just any girl. You saw her. She could take down a small deer.
Susan,"That is sexi. If feminism means anything, it's that it's okay for a big, mean girl to get her butt kicked. You, teach him one of those Brazilian kung fu cha-cha things."
Susan,Ah! Couple of wusses. I'll handle it myself.
Susan,"Gaby, we have a problem. I just saw Juanita push M.J. down."
Susan,Really. It's not the first time. Juanita's been bullying him.
Susan,Thank you.
Susan,Hear what?
Susan,Well--A girl.
Susan,"Gaby, Juanita's fat for your age."
Susan,You know what? Maybe you could teach your daughter how to use her words and not her fists.
Susan,"Oh! Wait. Your forgot your whistle. Okay, sweetie. This is just to be on the safe side. If Juanita comes around, you just blow it. I'll be right there."
Susan,Good boy.
Susan,"Juanita Solis, don't you move! You are in big trouble!"
Susan,Never mind. What did you do to M.J.?
Susan,So your solution was to push him down? Do you think that's nice? How would you feel if someone did that to you?
Susan,"Oh, really? You don't think it would hurt?"
Susan,"I'm sorry. Juanita, I just wanted you to see how it felt. Are you okay?"
Susan,"Okay, first off, it wasn't as bad as it looked."
Susan,I barely tapped her. She was milking it.
Susan,I was trying to teach her not to be a bully--Something she should have learned from her mother.
Susan,This conversation is over. Tell Bob and Lee that I'll pay for the dent in their lawn. You did not!
Susan,"You know what? We've both been incredibly childish here, and it is time one of us took the high road, so I am now going to walk away. Please take note of this conflict resolution and try to pass the lesson on to your daughter."
Susan,I came to say I'm sorry.
Susan,I brought booze.
Susan,"Like, I have this rule--No toy guns. Except everything that M.J. Picks up--Whether it's a hairbrush, a hanger, everything--he pretends it's a gun."
Susan,"He's a boy. That's my point! I know nothing about raising boys. And I think M.J. Has figured this out, so he goes straight to Mike whenever there's a problem."
Susan,"Yeah, sure, on alternate weekends. That's fine--until-- M.J. needs his daddy, and his daddy's not there."
Susan,"Well, we split up, so it's at least half my fault any way you slice it."
Susan,Preparing them for what?
Susan,"Well, I don't see any kid of yours being a victim. You're the strongest person I know."
Susan,"Well, I thought I had you beaten today, and next think I knew, I was eating grass."
Susan,Maybe you need to get mad more often.
Susan,This is nice. We should rumble all the time.
Susan,To Gabrielle Solis--Another good mom.
Susan,"Well, I sort of started seeing someone."
Susan,Did I not say 7:00? You missed their little show. M.J. Was tooth decay.
Susan,"Well, did you tell me to take off the lens cap? Next Time, be more specific."
Susan,Look what he did with my hair. I kind of like the bangs.
Susan,"Which is a good thing, 'cause there's a shark attacking the house."
Susan,"Because--Mike and I are divorced, so that's why--it was supposed to be a picture of the family, so you should've put your daddy in it."
Susan,"To Susan, the sweetest, most--"
Susan,"You're gonna be in magazines, too?"
Susan,Wow! Isn't it fantastic?
Susan,"So you're still gonna wanna hang out with us, even when you're totally fabulous, and we're still nobodies?"
Susan,Mike! What's going on?
Susan,"Yes, I see. And here, mommy thought we'd agreed to wait till your birthday. Crazy mommy."
Susan,"Oh, my god. This is about M.J.'s drawing, isn't it?"
Susan,He does not love Jackson more than you. He knows who his father is.
Susan,So you're totally fine with that drawing?
Susan,Hello?
Susan,Great. He's so excited to learn. Are you sure he's ready to go without training wheels?
Susan,Yeah. He's been asking when you're coming. I can't wait to tell him. I know he'll be just--Ah--
Susan,Spider. Big one. Gotta go!
Susan,"I know! You did great! Jackson, can I see you a sec?"
Susan,Yeah. You know what I learned? Mike is on his way over here to teach his son how to ride the bike he bought--something he was looking forward to until you ruined it.
Susan,I had to tell you not to steal a father's precious moment.
Susan,You could've walked away.
